@T, output
created_at,"Thu Dec 28 12:32:47 MST 2023"
date_format,yyyy-MM-dd
@H,time,precip,tmean,rhum,wind,rain,snow,solRad,netRad,netRainOut,netSnowOut,irrigation_amount,interception,intercStorage,throughfall,snowDepth,snowTotSWE,snowMelt,potET,actET,soilSat,soilSatMPS,soilSatLPS,soilActMPS,soilActLPS,percolation,inRD1,inRD2,inRG1,inRG2,actRG1,actRG2,outRD1,outRD2,outRG1,outRG2
Type,LocalDate,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double
Unit,-,mm,C,-,-,-,-,MJ/m2/day,MJ/m2,-,-,-,-,-,-,-,mm,-,mm,mm,-,-,-,-,-,l,-,l,-,-,-,-,l,l,-,-
,2009-05-30,0,18.365,56.6,2.13657,0,0,26.14,14.45659,13,0,13,0,0,13,0,0,0,3.99071,3.48846,0.37915,0.72801,0.0339,440.95364,21.02025,0.31292,0,0,0,0,0,16.24277,0,0,0,0.07262
,2009-05-31,0,17.93,57.75,1.5625,0,0,22.49,12.78118,0,0,0,0,0,0,0,0,0,3.50878,2.88158,0.37656,0.72504,0.03178,439.11397,19.70879,0.31504,0,0,0,0,0,16.41447,0,0,0,0.0735
,2009-06-01,21,17.325,67,1.99537,21,0,13.91,8.87935,20.99027,0,0,0.00973,0,20.99027,0,0,0,2.55892,2.52351,0.39142,0.7441,0.04248,450.69283,26.21176,0.45478,0,0,0,0,0,16.7661,0,0,0,0.07427
,2009-06-02,18,10.5185,88.35,2.68287,18,0,4.725,4.43697,17.99024,0,0,0.00976,0,17.99024,0,0,0,0.87194,0.86576,0.40505,0.76083,0.05289,460.87275,32.62798,0.55721,0,0,0,0,0,17.23676,0,0,0,0.07586
,2009-06-03,1,13.3655,76.5,2.01736,1,0,14.53,9.1903,0.99023,0,0,0.00977,0,0.99023,0,0,0,2.00619,1.99413,0.40395,0.76091,0.05063,460.94993,31.22483,0.33276,0,0,0,0,0,17.46831,0,0,0,0.07799
,2009-06-04,0,14.84,73.15,1.81019,0,0,23.8,13.67078,0,0,0,0,0,0,0,0,0,2.91189,2.89623,0.40133,0.75993,0.04639,460.37734,28.60961,0.31479,0,0,0,0,0,17.67109,0,0,0,0.07904
,2009-06-05,0,17.02,70.6,1.12616,0,0,22.55,13.13192,0,0,0,0,0,0,0,0,0,3.11136,3.09376,0.39854,0.75847,0.0423,459.51627,26.08463,0.32525,0,0,0,0,0,17.86608,0,0,0,0.07996
,2009-06-06,0,18.265,55.5,1.61921,0,0,25.64,14.22485,0,0,0,0,0,0,0,0,0,3.91886,3.8902,0.39509,0.75425,0.03964,456.97576,24.43225,0.353,0,0,0,0,0,18.04976,0,0,0,0.08084
,2009-06-07,3,13.875,71.1,2.55093,3,0,16.92,10.30225,2.99002,0,0,0.00998,0,2.99002,0,0,0,2.41068,2.39072,0.39527,0.75669,0.03753,458.47563,23.15121,0.46895,0,0,0,0,0,18.35555,0,0,0,0.08167
,2009-06-08,0,11.7975,77.45,2.0787,0,0,14.34,9.08972,0,0,0,0,0,0,0,0,0,1.87058,1.84446,0.39346,0.75509,0.03561,457.49385,21.94296,0.42706,0,0,0,0,0,18.60139,0,0,0,0.08306
,2009-06-09,9,16.535,63.1,1.37269,9,0,17.89,10.726,8.98981,0,0,0.01019,0,8.98981,0,0,0,2.86731,2.85556,0.39804,0.76207,0.03786,461.73586,23.27349,0.65988,0,0,0,0,0,19.13763,0,0,0,0.08417
,2009-06-10,14,14.965,74.45,2.11806,14,0,19.48,11.62943,13.98973,0,0,0.01027,0,13.98973,0,0,0,2.57277,2.56095,0.40701,0.77034,0.04755,466.76233,29.17472,0.54054,0,0,0,0,0,19.56151,0,0,0,0.0866
,2009-06-11,2,14.465,75.85,2.35648,2,0,22.37,13.04047,1.98958,0,0,0.01042,0,1.98958,0,0,0,2.66721,2.65076,0.40611,0.77045,0.04563,466.85433,27.98461,0.46699,0,0,0,0,0,19.90824,0,0,0,0.08851
,2009-06-12,1,14.2105,66.15,1.11921,1,0,27.61,15.28913,0.98941,0,0,0.01059,0,0.98941,0,0,0,3.33195,3.23589,0.40393,0.76908,0.04268,466.02891,26.17138,0.42392,0,0,0,0,0,20.20601,0,0,0,0.09008
,2009-06-13,0,17.545,68.1,2.09259,0,0,22.18,12.93886,0,0,0,0,0,0,0,0,0,3.30637,3.0937,0.4011,0.76687,0.03925,464.69047,24.06681,0.38537,0,0,0,0,0,20.43962,0,0,0,0.09143
,2009-06-14,0,15.305,65.1,1.70602,0,0,20.91,12.15386,0,0,0,0,0,0,0,0,0,3.03186,2.82871,0.39851,0.7641,0.03693,462.97906,22.62858,0.38127,0,0,0,0,0,20.63993,0,0,0,0.09249
,2009-06-15,1,16.17,64.8,1.69676,1,0,20.46,11.96913,0.98846,0,0,0.01154,0,0.98846,0,0,0,3.10493,2.89391,0.39669,0.76256,0.03483,462.02495,21.35899,0.40673,0,0,0,0,0,20.8453,0,0,0,0.09339
,2009-06-16,0,17.7435,54.75,1.03588,0,0,26.04,14.37272,0,0,0,0,0,0,0,0,0,3.87059,3.46375,0.39361,0.75809,0.03332,459.23243,20.406,0.38973,0,0,0,0,0,21.00357,0,0,0,0.09432
,2009-06-17,2,18.95,62.75,1.15278,2,0,25.4,14.42744,1.98768,0,0,0.01232,0,1.98768,0,0,0,3.82189,3.54974,0.39209,0.75613,0.0323,458.02081,19.77368,0.44021,0,0,0,0,0,21.20307,0,0,0,0.09504
,2009-06-18,1,19.725,57.2,1.81829,1,0,28.1,15.55806,0.98729,0,0,0.01271,0,0.98729,0,0,0,4.4924,3.45952,0.38987,0.75299,0.03117,456.0419,19.0571,0.42127,0,0,0,0,0,21.37373,0,0,0,0.09594
,2009-06-19,0,17.76,57.75,1.20949,0,0,30.63,16.61931,0,0,0,0,0,0,0,0,0,4.28825,2.5203,0.38759,0.74973,0.03004,453.97778,18.35285,0.40273,0,0,0,0,0,21.51645,0,0,0,0.09671
,2009-06-20,0,19.78,64.9,2.73495,0,0,15.27,9.60284,0,0,0,0,0,0,0,0,0,3.44863,1.78528,0.38592,0.74754,0.02896,452.62328,17.68403,0.40134,0,0,0,0,0,21.64955,0,0,0,0.09736
,2009-06-21,0,20.53,58.1,1.67593,0,0,27.9,15.55893,0,0,0,0,0,0,0,0,0,4.60187,2.17631,0.38394,0.74462,0.02803,450.81137,17.10053,0.39828,0,0,0,0,0,21.76935,0,0,0,0.09796
,2009-06-22,0,19.41,59.35,2.02546,0,0,30.27,16.64477,0,0,0,0,0,0,0,0,0,4.6736,1.83014,0.38223,0.74221,0.02712,449.33601,16.53145,0.3948,0,0,0,0,0,21.87535,0,0,0,0.0985
,2009-06-23,0,21.32,58.25,1.61458,0,0,23.6,13.55591,0,0,0,0,0,0,0,0,0,4.34053,1.54937,0.38078,0.74022,0.02625,448.12613,15.99102,0.39125,0,0,0,0,0,21.96871,0,0,0,0.09898
,2009-06-24,0,21.655,57.65,0.89444,0,0,26.15,14.78191,2.62442,0,2.625,0.00058,0,2.62442,0,0,0,4.33548,1.78019,0.38131,0.74175,0.02606,448.91466,15.85816,0.38747,0,0,0,0,0,22.04977,0,0,0,0.09941
,2009-06-25,6,22.75,62.95,1.54167,6,0,19.52,11.7922,5.98528,0,0,0.01472,0,5.98528,0,0,0,3.93632,3.69027,0.38301,0.74539,0.0258,451.12979,15.70475,0.44028,0,0,0,0,0,22.19855,0,0,0,0.09977
,2009-06-26,5,22.175,66.25,1.40394,5,0,21.14,12.6536,4.9851,0,0,0.0149,0,4.9851,0,0,0,3.85619,3.68659,0.38388,0.74718,0.02574,452.22654,15.6638,0.43444,0,0,0,0,0,22.34839,0,0,0,0.10045
,2009-06-27,0,21.635,58.45,1.12269,0,0,30.37,16.83399,0,0,0,0,0,0,0,0,0,4.8483,4.44307,0.38016,0.74073,0.0247,448.3334,15.02447,0.35839,0,0,0,0,0,22.37335,0,0,0,0.10112
,2009-06-28,0,20.75,52.65,1.10417,0,0,30.8,16.63728,0,0,0,0,0,0,0,0,0,4.89551,2.77641,0.37785,0.73722,0.02358,446.19042,14.34717,0.36213,0,0,0,0,0,22.39499,0,0,0,0.10124
,2009-06-29,0,21.935,52.3,1.0162,0,0,26.94,14.90838,0,0,0,0,0,0,0,0,0,4.65738,1.7807,0.37633,0.73476,0.02296,444.74233,13.96045,0.3641,0,0,0,0,0,22.41211,0,0,0,0.10133
,2009-06-30,0,21.61,51.2,1.56829,0,0,29.58,16.04824,0,0,0,0,0,0,0,0,0,5.239,1.84764,0.37473,0.73203,0.02244,443.13017,13.63412,0.36487,0,0,0,0,0,22.42229,0,0,0,0.10141
,2009-07-01,4,22.455,55.5,1.98843,4,0,26.39,14.82371,8.619,0,4.6375,0.0185,0,8.619,0,0,0,5.12524,4.62509,0.37788,0.73687,0.02433,445.80755,14.80506,0.39973,0,0,0,0,0,22.45474,0,0,0,0.10146
,2009-07-02,0,20.8,64.4,1.35417,0,0,24.5,14.11815,0,0,0,0,0,0,0,0,0,4.14099,1.78786,0.37633,0.73473,0.02324,444.58163,14.14102,0.36792,0,0,0,0,0,22.44995,0,0,0,0.10161
,2009-07-03,0,23.11,61.5,1.12963,0,0,21.82,12.87461,0,0,0,0,0,0,0,0,0,4.13535,1.61499,0.37493,0.73267,0.02237,443.39548,13.61407,0.36922,0,0,0,0,0,22.43954,0,0,0,0.10158
,2009-07-04,2,20.27,66.9,1.52431,2,0,18.38,11.13035,1.97943,0,0,0.02057,0,1.97943,0,0,0,3.46249,2.71805,0.37425,0.73146,0.02213,442.69765,13.48502,0.38726,0,0,0,0,0,22.4514,0,0,0,0.10154
,2009-07-05,0,19.29,70.25,1.19444,0,0,19.98,11.93219,0,0,0,0,0,0,0,0,0,3.32571,1.33252,0.37308,0.72969,0.02147,441.67908,13.07811,0.36683,0,0,0,0,0,22.43546,0,0,0,0.10159
,2009-07-06,2,20.595,60.4,1.53356,2,0,25.43,14.36655,1.97834,0,0,0.02166,0,1.97834,0,0,0,4.39689,3.45602,0.37195,0.72751,0.02129,440.388,12.97632,0.38355,0,0,0,0,0,22.42315,0,0,0,0.10152
,2009-07-07,0,21.16,54.9,1.63773,0,0,25.45,14.18723,0,0,0,0,0,0,0,0,0,4.75149,1.46334,0.37069,0.72572,0.02053,439.32031,12.50729,0.36773,0,0,0,0,0,22.38665,0,0,0,0.10146
,2009-07-08,0,22.57,51.25,1.85995,0,0,29.66,16.07874,0,0,0,0,0,0,0,0,0,5.62188,1.75365,0.36921,0.72325,0.01993,437.86324,12.14266,0.3708,0,0,0,0,0,22.34335,0,0,0,0.1013
,2009-07-09,0,19.96,59.45,1.72569,0,0,27,14.98848,9.62983,0,9.6375,0.00767,0,9.62983,0,0,0,4.59978,3.36771,0.3743,0.73023,0.02324,442.0032,14.2024,0.37522,0,0,0,0,0,22.29646,0,0,0,0.1011
,2009-07-10,0,21.565,65.65,1.40509,0,0,21.54,12.68863,0,0,0,0,0,0,0,0,0,3.95702,2.5119,0.37221,0.72723,0.02205,440.17021,13.46444,0.38006,0,0,0,0,0,22.24768,0,0,0,0.10089
,2009-07-11,0,24.2,55.35,1.85069,0,0,27.96,15.6276,0,0,0,0,0,0,0,0,0,5.57564,2.6646,0.36997,0.72327,0.02138,437.85655,13.05647,0.38498,0,0,0,0,0,22.19416,0,0,0,0.10067
,2009-07-12,0,23.595,58,1.64815,0,0,22,12.79225,0,0,0,0,0,0,0,0,0,4.66742,2.03011,0.36826,0.72039,0.02067,436.20258,12.62676,0.3914,0,0,0,0,0,22.13909,0,0,0,0.10043
,2009-07-13,0,22.74,58.5,2.02431,0,0,23.39,13.40279,1.5124,0,1.5125,0.0001,0,1.5124,0,0,0,4.88948,3.00658,0.36701,0.71832,0.02003,435.09548,12.23824,0.39846,0,0,0,0,0,22.08265,0,0,0,0.10018
,2009-07-14,0,24.555,41.85,2.2581,0,0,28.77,15.16741,0,0,0,0,0,0,0,0,0,6.66229,2.87409,0.36476,0.71461,0.01926,432.80025,11.76865,0.40637,0,0,0,0,0,22.02256,0,0,0,0.09992
,2009-07-15,0,20.345,54.75,1.34954,0,0,28.96,15.62621,4.38496,0,4.3875,0.00254,0,4.38496,0,0,0,4.84946,1.52186,0.36707,0.71672,0.02189,433.97241,13.40982,0.41632,0,0,0,0,0,21.96427,0,0,0,0.09965
,2009-07-16,0,20.435,54.05,2.64699,0,0,29.09,15.63941,0,0,0,0,0,0,0,0,0,5.56593,1.82229,0.36552,0.71441,0.02096,432.66439,12.84406,0.42644,0,0,0,0,0,21.90644,0,0,0,0.09939
,2009-07-17,0,22.295,54.75,1.8669,0,0,25.83,14.30401,4.27605,0,4.2875,0.01145,0,4.27605,0,0,0,5.15682,2.51168,0.36696,0.71759,0.02052,434.6337,12.58644,0.43757,0,0,0,0,0,21.85106,0,0,0,0.09912
,2009-07-18,0,22.015,55.85,1.9838,0,0,27.66,15.17013,0,0,0,0,0,0,0,0,0,5.32475,2.5956,0.36477,0.71428,0.01934,432.70582,11.86342,0.44912,0,0,0,0,0,21.7983,0,0,0,0.09887
,2009-07-19,0,23.09,51.85,1.45602,0,0,23.95,13.3277,0,0,0,0,0,0,0,0,0,4.9224,2.31619,0.36281,0.71098,0.01862,430.77476,11.42366,0.46109,0,0,0,0,0,21.7495,0,0,0,0.09863
,2009-07-20,1,22.625,55.95,2.39583,1,0,27.52,15.12955,0.95876,0,0,0.04124,0,0.95876,0,0,0,5.60988,2.86508,0.36119,0.70803,0.01833,428.98692,11.24215,0.47821,0,0,0,0,0,21.7141,0,0,0,0.09841
,2009-07-21,0,19.945,67.55,1.70833,0,0,18.02,10.78568,11.74047,0,11.775,0.03453,0,11.74047,0,0,0,3.51169,1.92917,0.36918,0.71892,0.02399,435.18956,14.78309,0.48292,0,0,0,0,0,21.60971,0,0,0,0.09825
,2009-07-22,0,20.665,59.2,1.57176,0,0,26.28,14.47862,0,0,0,0,0,0,0,0,0,4.66733,2.62282,0.36702,0.71566,0.02291,433.25559,14.08834,0.49494,0,0,0,0,0,21.57679,0,0,0,0.09778
,2009-07-23,0,21.825,53.25,1.18287,0,0,24.64,13.53456,0,0,0,0,0,0,0,0,0,4.57401,2.49083,0.3649,0.71202,0.02224,431.11007,13.66344,0.50968,0,0,0,0,0,21.55107,0,0,0,0.09763
,2009-07-24,0,23.47,51.2,1.7338,0,0,24.99,13.70991,5.64645,0,5.6625,0.01605,0,5.64645,0,0,0,5.31123,2.73511,0.36723,0.71291,0.02623,431.48891,16.10658,0.52711,0,0,0,0,0,21.53423,0,0,0,0.09752
,2009-07-25,2,20.355,68.85,1.67245,2,0,15.62,9.61825,1.95325,0,0,0.04675,0,1.95325,0,0,0,3.24642,2.36586,0.3668,0.71287,0.02539,431.48209,15.58848,0.55875,0,0,0,0,0,21.48875,0,0,0,0.09744
,2009-07-26,0,21.605,65.55,1.41319,0,0,24.8,14.04443,0,0,0,0,0,0,0,0,0,4.36622,2.30456,0.36486,0.70989,0.02443,429.7268,14.98288,0.56312,0,0,0,0,0,21.5008,0,0,0,0.09723
,2009-07-27,14,19.605,62.55,1.40046,14,0,20.46,11.70674,13.95119,0,0,0.04881,0,13.95119,0,0,0,3.73005,3.31489,0.37342,0.72434,0.02714,438.47715,16.63655,0.6861,0,0,0,0,0,21.74066,0,0,0,0.09729
,2009-07-28,0,18.655,65.85,1.50347,0,0,17.38,10.28197,0,0,0,0,0,0,0,0,0,3.33106,3.00957,0.37079,0.72114,0.02519,436.50005,15.4082,0.54483,0,0,0,0,0,21.80693,0,0,0,0.09837
,2009-07-29,19,15.005,72.05,2.19444,19,0,15.98,9.58096,20.26151,0,1.3125,0.05099,0,20.26151,0,0,0,2.78626,2.67537,0.38504,0.73853,0.03628,447.06678,22.19875,0.60906,0,0,0,0,0,21.98172,0,0,0,0.09867
,2009-07-30,0,15.24,70.8,0.80266,0,0,19.06,10.97354,0,0,0,0,0,0,0,0,0,2.78622,2.70605,0.38268,0.73775,0.03253,446.55005,19.84513,0.49989,0,0,0,0,0,22.11784,0,0,0,0.09946
,2009-07-31,0,18.505,59.8,1.45718,0,0,19.98,11.27214,0,0,0,0,0,0,0,0,0,3.71283,3.60218,0.37955,0.73402,0.03009,444.26126,18.32384,0.4722,0,0,0,0,0,22.20726,0,0,0,0.10008
,2009-08-01,0,18.455,61.75,0.79005,0,0,27.87,14.88289,0,0,0,0,0,0,0,0,0,3.92933,3.92224,0.37618,0.72905,0.02836,441.23082,17.25079,0.46395,0,0,0,0,0,22.25084,0,0,0,0.10049
,2009-08-02,0,21.8,53.75,1.02431,0,0,27.82,14.7439,0,0,0,0,0,0,0,0,0,4.53686,4.48402,0.37237,0.72274,0.02704,437.4123,16.43319,0.472,0,0,0,0,0,22.25928,0,0,0,0.10068
,2009-08-03,0,22.36,52.15,1.53935,0,0,22.4,12.26107,0,0,0,0,0,0,0,0,0,4.44877,3.95022,0.36902,0.71705,0.02599,433.98234,15.78452,0.49129,0,0,0,0,0,22.25989,0,0,0,0.10072
,2009-08-04,0,21.86,55.85,1.41782,0,0,24.32,13.2178,3.12374,0,3.1375,0.01376,0,3.12374,0,0,0,4.36858,3.22153,0.36884,0.71514,0.02755,432.79816,16.74949,0.51138,0,0,0,0,0,22.27915,0,0,0,0.10072
,2009-08-05,0,21.2,62.1,2.40972,0,0,26.51,14.41605,5.86955,0,5.9,0.03045,0,5.86955,0,0,0,4.65687,3.22308,0.3709,0.71742,0.02977,433.92062,18.14379,0.5211,0,0,0,0,0,22.30666,0,0,0,0.10081
,2009-08-06,0,23.545,56,1.62269,0,0,16.75,9.8434,0,0,0,0,0,0,0,0,0,3.95464,2.34546,0.36887,0.71521,0.02789,432.61306,16.97293,0.52575,0,0,0,0,0,22.33748,0,0,0,0.10094
,2009-08-07,0,22.67,56.75,1.7963,0,0,24.96,13.53642,10.27216,0,10.2875,0.01534,0,10.27216,0,0,0,4.69388,3.44384,0.37425,0.72205,0.03119,437.39714,18.88293,0.52824,0,0,0,0,0,22.36926,0,0,0,0.10107
,2009-08-08,42,18.795,54.95,2.88426,42,0,25.44,13.31667,41.94917,0,0,0.05083,0,41.94917,0,0,0,4.65452,4.32818,0.40403,0.76257,0.05014,461.9969,30.49872,1.03615,0,0,0,0,0,23.21767,0.28618,0,0,0.10122
,2009-08-09,13,18.415,63.2,1.15278,13,0,25.26,13.51348,12.94913,0,0,0.05087,0,12.94913,0,0,0,3.68805,3.6866,0.41133,0.7701,0.05733,466.50444,34.88048,0.61833,0,0,0,0,0,22.54841,0,0,0,0.10506
,2009-08-10,0,20.4,54.4,1.14583,0,0,26.32,13.72307,0,0,0,0,0,0,0,0,0,4.22025,4.21908,0.4085,0.77041,0.0513,466.78825,31.16526,0.39488,0,0,0,0,0,22.80599,0,0,0,0.10203
,2009-08-11,0,21.41,53.5,1.04514,0,0,26.62,13.85815,0,0,0,0,0,0,0,0,0,4.3137,4.31251,0.40467,0.7669,0.04723,464.63557,28.66396,0.37673,0,0,0,0,0,23.02056,0,0,0,0.10319
,2009-08-12,0,22.475,51.45,1.05556,0,0,26.91,13.93172,0,0,0,0,0,0,0,0,0,4.49604,4.49383,0.40071,0.76272,0.04359,462.07415,26.41396,0.37656,0,0,0,0,0,23.19703,0,0,0,0.10417
,2009-08-13,0,21.675,51.35,1.89352,0,0,18.42,10.18478,4.30548,0,4.325,0.01952,0,4.30548,0,0,0,4.15534,3.97605,0.40076,0.76145,0.04524,461.12043,27.40922,0.38382,0,0,0,0,0,23.35063,0,0,0,0.10496
,2009-08-14,0,21.365,56.15,1.94097,0,0,14.77,8.69315,0,0,0,0,0,0,0,0,0,3.64926,3.11836,0.39799,0.75883,0.04242,459.49675,25.66078,0.39158,0,0,0,0,0,23.50858,0,0,0,0.10566
,2009-08-15,7,19.23,59.1,1.9537,7,0,17.73,9.93352,6.94889,0,0,0.05111,0,6.94889,0,0,0,3.50055,3.48766,0.40051,0.76387,0.04237,462.57331,25.64972,0.5237,0,0,0,0,0,23.02296,0,0,0,0.10637
,2009-08-16,1,16.365,58.05,2.32292,1,0,23.61,12.22075,0.94892,0,0,0.05108,0,0.94892,0,0,0,3.76618,3.6111,0.3987,0.76197,0.04059,461.4792,24.54881,0.43578,0,0,0,0,0,23.25079,0,0,0,0.10418
,2009-08-17,0,16.2,61.5,1.43981,0,0,25.23,12.97874,0,0,0,0,0,0,0,0,0,3.5344,3.31285,0.39569,0.75802,0.03853,459.09067,23.27672,0.45751,0,0,0,0,0,23.40864,0,0,0,0.10521
,2009-08-18,0,17.7,60.3,1.90856,0,0,20.61,11.03212,11.27274,0,11.275,0.00226,0,11.27274,0,0,0,3.50853,2.83266,0.4022,0.76576,0.04332,464.55674,25.96415,0.48104,0,0,0,0,0,23.65596,0,0,0,0.10592
,2009-08-19,0,19.075,55.9,1.68634,0,0,21.17,11.16673,7.61796,0,7.6625,0.04454,0,7.61796,0,0,0,3.68639,2.94325,0.40547,0.76837,0.04763,465.82798,28.67269,0.82274,0,0,0,0,0,23.50839,0,0,0,0.10704
,2009-08-20,0,19.09,50.9,1.53356,0,0,25.88,12.84959,0,0,0,0,0,0,0,0,0,4.14648,3.23884,0.4029,0.76615,0.04472,464.47107,26.88131,0.7727,0,0,0,0,0,23.42502,0,0,0,0.10637
,2009-08-21,0,17.6435,55.15,1.18056,0,0,25.67,12.81962,0,0,0,0,0,0,0,0,0,3.69071,2.82516,0.40055,0.76354,0.04265,462.87857,25.60747,0.79088,0,0,0,0,0,23.75312,0,0,0,0.106
,2009-08-22,0,21.3035,54.7,1.54167,0,0,25.15,12.8272,0,0,0,0,0,0,0,0,0,4.23126,3.23201,0.39757,0.75924,0.04097,460.258,24.58552,0.76731,0,0,0,0,0,23.92061,0,0,0,0.10748
,2009-08-23,0,25.105,57.55,2.33218,0,0,20.93,11.46707,0,0,0,0,0,0,0,0,0,4.61418,3.51066,0.39446,0.75433,0.03963,457.25967,23.77539,0.79013,0,0,0,0,0,24.18442,0,0,0,0.10824
,2009-08-24,0,21.89,58.45,1.31134,0,0,14.04,8.20828,0,0,0,0,0,0,0,0,0,2.9988,2.12617,0.39245,0.75154,0.03838,455.569,23.00985,0.74813,0,0,0,0,0,24.68164,0,0,0,0.10943
,2009-08-25,0,19.845,66.85,1.38889,0,0,18.54,10.23141,14.41709,0,14.425,0.00791,0,14.41709,0,0,0,3.07542,2.20707,0.4019,0.7632,0.04531,463.1898,27.0768,0.66373,0,0,0,0,0,25.00862,0,0,0,0.11168
,2009-08-26,2,20.195,58.65,1.21875,2,0,18.45,9.93435,1.95117,0,0,0.04883,0,1.95117,0,0,0,3.1292,2.81137,0.40084,0.76208,0.04422,462.54835,26.42405,0.65908,0,0,0,0,0,25.3411,0,0,0,0.11316
,2009-08-27,0,19.625,53.3,1.62616,0,0,25.01,12.31032,0,0,0,0,0,0,0,0,0,3.96185,2.86716,0.39819,0.75867,0.04223,460.5043,25.22388,0.59051,0,0,0,0,0,25.58476,0,0,0,0.11467
,2009-08-28,0,19.255,52.6,1.51389,0,0,24.18,11.86706,0,0,0,0,0,0,0,0,0,3.78366,2.6531,0.39575,0.75546,0.04045,458.57797,24.15992,0.56936,0,0,0,0,0,25.80301,0,0,0,0.11577
,2009-08-29,0,17.475,59.95,2.09838,0,0,19.18,10.00307,0,0,0,0,0,0,0,0,0,3.23412,2.28003,0.39363,0.75279,0.03877,456.98811,23.15213,0.55296,0,0,0,0,0,26.00438,0,0,0,0.11676
,2009-08-30,0,16.58,72.7,2.40625,0,0,11.39,6.96227,0,0,0,0,0,0,0,0,0,2.22336,1.55144,0.39212,0.75117,0.03729,456.01956,22.26528,0.5388,0,0,0,0,0,26.18991,0,0,0,0.11767
,2009-08-31,0,17.705,57.85,1.74884,0,0,16.96,8.99193,0,0,0,0,0,0,0,0,0,2.9642,1.98924,0.39026,0.74862,0.03607,454.47452,21.53069,0.52599,0,0,0,0,0,26.32101,0,0,0,0.11851
,2009-09-01,0,20.585,52.95,1.48032,0,0,21.47,10.71144,15.64754,0,15.675,0.02746,0,15.64754,0,0,0,3.5293,2.24605,0.40089,0.76063,0.0455,462.08933,27.07258,0.52117,0,0,0,0,0,26.49479,0,0,0,0.1191
,2009-09-02,0,20.87,51.3,1.82755,0,0,22.97,11.18365,0,0,0,0,0,0,0,0,0,3.87784,2.44233,0.39868,0.75797,0.04364,460.4899,25.95115,0.50682,0,0,0,0,0,26.64309,0,0,0,0.11989
,2009-09-03,0,19.995,53.2,1.39236,0,0,21.68,10.65895,0,0,0,0,0,0,0,0,0,3.40818,2.10476,0.39675,0.75579,0.04188,459.18049,24.89905,0.49538,0,0,0,0,0,26.78687,0,0,0,0.12056
,2009-09-04,0,19.17,60.75,1.94792,0,0,19.45,9.97709,0,0,0,0,0,0,0,0,0,3.19139,1.96215,0.39495,0.75359,0.0404,457.8582,24.00694,0.48329,0,0,0,0,0,26.919,0,0,0,0.12121
,2009-09-05,0,19.29,55.75,1.74421,0,0,18.84,9.52439,0,0,0,0,0,0,0,0,0,3.15178,1.90694,0.3932,0.75145,0.03896,456.57387,23.14241,0.47188,0,0,0,0,0,27.03828,0,0,0,0.12181
,2009-09-06,0,19.05,64.85,1.12847,0,0,17.34,9.16404,0,0,0,0,0,0,0,0,0,2.62886,1.55583,0.39174,0.74984,0.0376,455.60813,22.32173,0.46138,0,0,0,0,0,27.14682,0,0,0,0.12235
,2009-09-07,0,20.54,54.25,1.20949,0,0,21.91,10.61562,0,0,0,0,0,0,0,0,0,3.25429,1.9028,0.39001,0.7475,0.03641,454.19951,21.60665,0.45139,0,0,0,0,0,27.20868,0,0,0,0.12284
,2009-09-08,0,21.275,53.75,2.10648,0,0,18.19,9.1827,0,0,0,0,0,0,0,0,0,3.3444,1.81834,0.38839,0.74541,0.03521,452.91884,20.88834,0.44734,0,0,0,0,0,27.23327,0,0,0,0.12312
,2009-09-09,0,18.805,67.2,1.89583,0,0,18.64,9.60799,15.91045,0,15.925,0.01455,0,15.91045,0,0,0,2.7795,1.64502,0.3998,0.75872,0.04476,461.38352,26.54087,0.44786,0,0,0,0,0,27.32673,0,0,0,0.12323
,2009-09-10,0,20.49,53.5,0.94444,0,0,18.95,9.30379,0,0,0,0,0,0,0,0,0,2.73657,1.39979,0.3985,0.75799,0.04281,460.95631,25.36251,0.43695,0,0,0,0,0,27.40829,0,0,0,0.12365
,2009-09-11,0,16.315,54.45,2.09838,0,0,20.79,9.69911,0,0,0,0,0,0,0,0,0,2.80721,1.48091,0.39714,0.75671,0.04129,460.18522,24.45695,0.42748,0,0,0,0,0,27.47443,0,0,0,0.12402
,2009-09-12,7,11.61,72.25,1.21065,7,0,4.621,3.97903,6.99132,0,0,0.00868,0,6.99132,0,0,0,1.02937,1.00715,0.4018,0.76486,0.04239,465.16056,25.15992,0.54317,0,0,0,0,0,27.75046,0,0,0,0.12432
,2009-09-13,0,17.745,66.8,1.50926,0,0,16.1,8.34405,0,0,0,0,0,0,0,0,0,2.27398,2.20889,0.39979,0.76233,0.04084,463.64811,24.21448,0.39183,0,0,0,0,0,27.82904,0,0,0,0.12557
,2009-09-14,0,17.805,62.9,0.91157,0,0,19.37,9.40994,0,0,0,0,0,0,0,0,0,2.45056,2.24195,0.39779,0.75996,0.03908,462.26579,23.16261,0.37992,0,0,0,0,0,27.87054,0,0,0,0.12592
,2009-09-15,0,19.17,57.3,1.28704,0,0,20.41,9.60981,0,0,0,0,0,0,0,0,0,2.72444,2.25055,0.39582,0.75718,0.03783,460.60472,22.41655,0.37747,0,0,0,0,0,27.88798,0,0,0,0.12611
