@T, output
created_at,"Thu Dec 28 12:32:47 MST 2023"
date_format,yyyy-MM-dd
@H,time,ID,precip,tmean,rhum,wind,rain,snow,solRad,netRad,netRainOut,netSnowOut,irrigation_amount,interception,intercStorage,throughfall,snowDepth,snowTotSWE,snowMelt,potET,actET,soilSat,soilSatMPS,soilSatLPS,soilActMPS,soilActLPS,percolation,inRD1,inRD2,inRG1,inRG2,actRG1,actRG2,outRD1,outRD2,outRG1,outRG2,aTransp
Type,LocalDate,Integer,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double,Double
Unit,-,-,mm,C,-,-,-,-,MJ/m2/day,MJ/m2,-,-,-,-,-,-,-,mm,-,mm,mm,-,-,-,-,-,l,-,l,-,-,-,-,l,l,-,-,mm
,2011-01-13,1,0,-3.0275,69.35,1.3287,0,0,9.71,2.15065,0,0,0,0,0,0,86.54855,17,0,0.39302,0.00755,0.37682,0.78561,3.34483E-150,416.1508,1.92212E-147,1.87938E-145,0,0,0,0,0,14.38969,0,0,0,0.06541,0
,2011-01-14,1,0,3.321,66.5,1.15856,0,0,9.87,2.12009,0,0,0,0,0,0,86.54855,17,0,0.53149,0.01025,0.37681,0.78559,2.56146E-152,416.14055,1.47196E-149,1.41797E-147,0,0,0,0,0,14.32458,0,0,0,0.06511,0
,2011-01-15,1,0,-0.6055,81.65,1.01389,0,0,5.573,2.35444,0,0,0,0,0,0,86.54855,17,0,0.36938,0.00712,0.3768,0.78557,1.98422E-154,416.13343,1.14024E-151,1.08241E-149,0,0,0,0,0,14.25976,0,0,0,0.06482,0
,2011-01-16,1,0,0.9735,74.25,0.82407,0,0,6.5,2.3545,0,0,0,0,0,0,77.52394,15.22737,1.77263,0.42938,0.38997,0.37806,0.78818,3.03513E-14,417.51608,1.74415E-11,2.81747E-9,0,0,0,0,0,14.19524,0,0,0,0.06452,0
,2011-01-17,1,0,7.2165,61.9,3.82755,0,0,9.3,2.26177,0,0,0,0,0,0,37.30124,7.32677,7.90061,1.02033,1.01252,0.38429,0.80119,7.19308E-9,424.40405,4.13354E-6,0.00011,0,0,0,0,0,14.13112,0,0,0,0.06423,0
,2011-01-18,1,0,5.9175,59.75,2.91551,0,0,9.09,2.27859,0,0,0,0,0,0,6.33419,2.53368,4.79309,0.91644,0.91587,0.3878,0.8085,9.75464E-8,428.27941,0.00006,0.00182,0,0,0,0,0,14.06899,0,0,0,0.06394,0
,2011-01-19,1,1,-4.282,82.4,3.03125,0,1,3.654,2.42972,0,1,0,0,0,1,10.86694,2.37481,1.15887,0.33025,0.33016,0.38855,0.81006,1.16298E-7,429.10543,0.00007,0.00268,0,0,0,0,0,14.00802,0,0,0,0.06366,0
,2011-01-20,1,0,-5.834,71.35,1.50694,0,0,10.89,2.68555,0,0,0,0,0,0,10.86694,2.37481,0,0.37724,0.37714,0.38821,0.80935,2.30532E-9,428.7283,1.32476E-6,0.00006,0,0,0,0,0,13.94469,0,0,0,0.06338,0
,2011-01-21,1,0,1.1355,57.7,4.21296,0,0,10.89,2.44656,0,0,0,0,0,0,2.94102,1.17641,1.1984,0.85091,0.85081,0.38852,0.81,1.49554E-7,429.0722,0.00009,0.0036,0,0,0,0,0,13.88519,0,0,0,0.0631,0
,2011-01-22,1,0,0.8205,59.3,5.84375,0,0,10.27,2.54664,0,0,0,0,0,0,0,0,1.17641,0.88618,0.88613,0.38878,0.81054,1.74514E-7,429.3581,0.0001,0.00437,0,0,0,0,0,13.82673,0,0,0,0.06283,0
,2011-01-23,1,0,-0.554,63.05,1.11227,0,0,9.3,2.66107,0,0,0,0,0,0,0,0,0,0.52256,0.52253,0.38831,0.80955,3.44836E-9,428.83557,1.98162E-6,0.00009,0,0,0,0,0,13.76426,0,0,0,0.06256,0
,2011-01-24,1,0,-2.367,44.7,4,0,0,10.87,2.54779,0,0,0,0,0,0,0,0,0,0.8603,0.86025,0.38753,0.80793,6.96081E-11,427.97532,4.00007E-8,1.93176E-6,0,0,0,0,0,13.70198,0,0,0,0.06228,0
,2011-01-25,1,0,-3.7335,51.95,2.13889,0,0,8.37,2.6968,0,0,0,0,0,0,0,0,0,0.60756,0.60753,0.38698,0.80678,1.13956E-12,427.36778,6.54855E-10,3.81419E-8,0,0,0,0,0,13.63998,0,0,0,0.062,0
,2011-01-26,1,0,3.037,49.7,2.53472,0,0,10.53,2.66278,0,0,0,0,0,0,0,0,0,0.93569,0.93564,0.38613,0.80502,7.2286E-16,426.43215,4.15395E-13,6.3949E-10,0,0,0,0,0,13.57826,0,0,0,0.06172,0
,2011-01-27,1,0,4.3975,50.9,1.17824,0,0,9.73,2.73111,0,0,0,0,0,0,0,0,0,0.76887,0.76883,0.38543,0.80356,5.86574E-19,425.66332,3.37078E-16,4.03132E-13,0,0,0,0,0,13.51682,0,0,0,0.06144,0
,2011-01-28,1,0,5.476,51.05,1.44213,0,0,11.57,2.8489,0,0,0,0,0,0,0,0,0,0.8723,0.87225,0.38464,0.80192,5.7597E-22,424.79107,3.30984E-19,3.25182E-16,0,0,0,0,0,13.45566,0,0,0,0.06116,0
,2011-01-29,1,0,3.574,53.8,2.77662,0,0,11.35,2.99346,0,0,0,0,0,0,0,0,0,0.96396,0.96389,0.38377,0.8001,6.6069E-25,423.82718,3.79669E-22,3.17466E-19,0,0,0,0,0,13.39477,0,0,0,0.06089,0
,2011-01-30,1,0,-1.246,77.5,1.58912,0,0,7.605,3.08647,0,0,0,0,0,0,0,0,0,0.4748,0.47461,0.38334,0.7992,8.64078E-28,423.35257,4.96547E-25,3.62124E-22,0,0,0,0,0,13.33416,0,0,0,0.06061,0
,2011-01-31,1,1,-10.86,81.35,5.3287,0,1,5.075,2.90554,0,1,0,0,0,1,5.18928,1,0,0.2464,0.24608,0.38312,0.79874,1.26569E-30,423.10648,7.27336E-28,4.71011E-25,0,0,0,0,0,13.27383,0,0,0,0.06034,0
,2011-02-01,1,0,-20.08,57.7,5.34954,0,0,11.8,4.10072,0,0,0,0,0,0,5.18928,1,0,0.24447,0.2439,0.3829,0.79828,2.04837E-33,422.86259,1.17711E-30,6.86234E-28,0,0,0,0,0,13.21377,0,0,0,0.06006,0
,2011-02-02,1,0,-19.56,58.1,1.0081,0,0,13.6,4.45578,0,0,0,0,0,0,5.18928,1,0,0.24382,0.24276,0.38268,0.79782,3.6235E-36,422.61983,2.08226E-33,1.10474E-30,0,0,0,0,0,13.15398,0,0,0,0.05979,0
,2011-02-03,1,1,-10.4835,67.8,2.01968,0,1,4.216,2.86551,0,1,0,0,0,1,10.37856,2,0,0.32567,0.32306,0.38239,0.79721,6.94557E-39,422.29677,3.99131E-36,1.94414E-33,0,0,0,0,0,13.09445,0,0,0,0.05952,0
,2011-02-04,1,0,-2.7,70.8,1.93866,0,0,5.671,3.06634,0,0,0,0,0,0,10.37856,2,0,0.50052,0.49166,0.38194,0.79628,1.43228E-41,421.80511,8.23065E-39,3.70754E-36,0,0,0,0,0,13.0352,0,0,0,0.05925,0
,2011-02-05,1,0,-0.208,67.25,4.47222,0,0,4.936,2.99712,0,0,0,0,0,0,10.37856,2,0,0.69407,0.65449,0.38135,0.79505,3.15839E-44,421.15062,1.81498E-41,7.60702E-39,0,0,0,0,0,12.97622,0,0,0,0.05898,0
,2011-02-06,1,0,-5.1085,58.05,4.90625,0,0,9.17,3.56363,0,0,0,0,0,0,10.37856,2,0,0.66201,0.50476,0.38089,0.79409,7.40955E-47,420.64586,4.25793E-44,1.66913E-41,0,0,0,0,0,12.91751,0,0,0,0.05872,0
,2011-02-07,1,0,-5.062,68.8,2.48727,0,0,8.76,3.63717,0,0,0,0,0,0,10.37856,2,0,0.50873,0.22038,0.38069,0.79368,1.84112E-49,420.42548,1.05801E-46,3.89654E-44,0,0,0,0,0,12.85906,0,0,0,0.05845,0
,2011-02-08,1,6,-19.07,82.95,2.8831,0,6,9.67,4.19906,0,6,0,0,0,6,41.51423,8,0,0.16906,0.045,0.38065,0.79359,4.82679E-52,420.38048,2.77374E-49,9.63509E-47,0,0,0,0,0,12.80087,0,0,0,0.05819,0
,2011-02-09,1,0,-16.321,66.95,1.14005,0,0,15.17,5.23187,0,0,0,0,0,0,41.51423,8,0,0.31982,0.07575,0.38058,0.79345,1.33062E-54,420.30473,7.64646E-52,2.51387E-49,0,0,0,0,0,12.74295,0,0,0,0.05792,0
,2011-02-10,1,0,-10.3155,60.15,0.81447,0,0,15.24,4.97425,0,0,0,0,0,0,41.51423,8,0,0.46922,0.08937,0.3805,0.79328,3.84557E-57,420.21536,2.20987E-54,6.89711E-52,0,0,0,0,0,12.68529,0,0,0,0.05766,0
,2011-02-11,1,0,-6.416,65.7,1.33796,0,0,14.44,4.84189,0,0,0,0,0,0,41.51423,8,0,0.5582,0.08014,0.38043,0.79313,1.16203E-59,420.13522,6.67769E-57,1.98392E-54,0,0,0,0,0,12.62789,0,0,0,0.0574,0
,2011-02-12,1,0,1.695,57.95,1.49421,0,0,12.75,4.38805,0,0,0,0,0,0,38.13374,7.34856,0.65144,0.86007,0.50612,0.38056,0.7934,1.65624E-10,420.28054,9.51765E-8,2.30701E-6,0,0,0,0,0,12.57075,0,0,0,0.05714,0
,2011-02-13,1,0,6.2965,49.75,2.73264,0,0,13.19,4.3524,0,0,0,0,0,0,0,0,7.34856,1.30952,1.30945,0.38603,0.8048,5.27661E-9,426.31955,3.03223E-6,0.0001,0,0,0,0,0,12.51396,0,0,0,0.05688,0
,2011-02-14,1,0,3.4395,59.5,1.37847,0,0,9.54,4.03415,0,0,0,0,0,0,0,0,0,0.86017,0.86013,0.38525,0.80318,1.13378E-10,425.45942,6.51533E-8,2.89147E-6,0,0,0,0,0,12.45734,0,0,0,0.05662,0
,2011-02-15,1,0,5.6265,52.5,1.96296,0,0,13.53,4.63817,0,0,0,0,0,0,0,0,0,1.17295,1.17288,0.38419,0.80097,1.83196E-12,424.28654,1.05274E-9,6.26038E-8,0,0,0,0,0,12.40097,0,0,0,0.05637,0
,2011-02-16,1,0,7.058,50.25,3.29051,0,0,14.82,4.87685,0,0,0,0,0,0,0,0,0,1.46772,1.46757,0.38286,0.7982,1.14313E-15,422.81897,6.56903E-13,1.02764E-9,0,0,0,0,0,12.34486,0,0,0,0.05611,0
,2011-02-17,1,0,3.5985,36.7,7.58333,0,0,13.56,4.51093,0,0,0,0,0,0,0,0,0,1.74389,1.73929,0.38128,0.79491,9.16781E-19,421.07968,5.26833E-16,6.37177E-13,0,0,0,0,0,12.289,0,0,0,0.05586,0
,2011-02-18,1,0,3.842,45.55,1.31944,0,0,14.07,4.86018,0,0,0,0,0,0,0,0,0,1.09622,0.91299,0.38046,0.79319,8.92246E-22,420.16669,5.12734E-19,5.07916E-16,0,0,0,0,0,12.2334,0,0,0,0.05561,0
,2011-02-19,1,0,5.392,54.35,3.48611,0,0,14.61,5.21378,0,0,0,0,0,0,0,0,0,1.33433,0.32982,0.38016,0.79257,1.01639E-24,419.83687,5.84076E-22,4.91427E-19,0,0,0,0,0,12.17804,0,0,0,0.05535,0
,2011-02-20,1,0,-0.28,54.8,3.57639,0,0,14.96,5.44054,0,0,0,0,0,0,0,0,0,1.01369,0.08017,0.38009,0.79241,1.32193E-27,419.7567,7.59651E-25,5.56617E-22,0,0,0,0,0,12.12294,0,0,0,0.0551,0
,2011-02-21,1,0,-2.4965,58.45,2.09259,0,0,15.23,5.68665,0,0,0,0,0,0,0,0,0,0.83721,0.05209,0.38004,0.79232,1.92769E-30,419.70461,1.10776E-27,7.19911E-25,0,0,0,0,0,12.06808,0,0,0,0.05485,0
,2011-02-22,1,0,-0.1,52.4,2.10069,0,0,16.39,5.86685,0,0,0,0,0,0,0,0,0,1.02486,0.05598,0.37999,0.79221,3.10844E-33,419.64864,1.78628E-30,1.04409E-27,0,0,0,0,0,12.01348,0,0,0,0.05461,0
,2011-02-23,1,0,0.13,51.95,3.73958,0,0,16.64,5.99972,0,0,0,0,0,0,0,0,0,1.12369,0.05427,0.37994,0.79211,5.4826E-36,419.59437,3.1506E-33,1.67461E-30,0,0,0,0,0,11.95912,0,0,0,0.05436,0
,2011-02-24,1,0,-2.0315,66.8,4.14815,0,0,10.85,4.99102,0,0,0,0,0,0,0,0,0,0.74846,0.03269,0.37991,0.79205,1.04843E-38,419.56168,6.02488E-36,2.9381E-33,0,0,0,0,0,11.905,0,0,0,0.05411,0
,2011-02-25,1,4,-9.664,84.9,2.28241,0,4,12.46,5.68742,0,4,0,0,0,4,19.66835,4,0,0.39766,0.01656,0.37989,0.79201,2.15798E-41,419.54511,1.24009E-38,5.58941E-36,0,0,0,0,0,11.85113,0,0,0,0.05387,0
,2011-02-26,1,0,-1.165,63.25,2.7338,0,0,17.35,6.66489,0,0,0,0,0,0,10.25348,2.08886,1.91114,0.94105,0.89943,0.38081,0.79392,2.38772E-11,420.55682,1.37211E-8,2.45028E-7,0,0,0,0,0,11.79751,0,0,0,0.05363,0
,2011-02-27,1,0,1.6605,63.6,2.27894,0,0,9.95,4.89017,0,0,0,0,0,0,0,0,2.08886,0.90268,0.90066,0.38189,0.79617,1.33198E-8,421.74475,0.00001,0.00026,0,0,0,0,0,11.74439,0,0,0,0.05338,0
,2011-02-28,1,0,3.64,54.15,1.5463,0,0,15.07,6.07105,0,0,0,0,0,0,0,0,0,1.18484,1.16003,0.38084,0.79398,3.21231E-10,420.58472,1.84597E-7,0.00001,0,0,0,0,0,11.69126,0,0,0,0.05314,0
,2011-03-01,1,0,4.985,45.1,2.06944,0,0,17.68,6.54903,0,0,0,0,0,0,0,0,0,1.4729,1.06041,0.37988,0.79198,6.74617E-12,419.5243,3.87672E-9,1.67428E-7,0,0,0,0,0,11.63835,0,0,0,0.0529,0
,2011-03-02,1,0,1.63,62.85,1.33333,0,0,14.99,6.35696,0,0,0,0,0,0,0,0,0,1.03204,0.05463,0.37983,0.79187,4.82736E-15,419.46968,2.77407E-12,3.39093E-9,0,0,0,0,0,11.58569,0,0,0,0.05266,0
,2011-03-03,1,0,6.145,55.3,2.25231,0,0,13.69,5.96628,0,0,0,0,0,0,0,0,0,1.35475,0.06388,0.37977,0.79175,4.33724E-18,419.4058,2.49242E-15,2.45658E-12,0,0,0,0,0,11.53327,0,0,0,0.05242,0
,2011-03-04,1,0,0.369,57.15,2.62963,0,0,10.24,5.17564,0,0,0,0,0,0,0,0,0,0.95985,0.04034,0.37973,0.79168,4.64828E-21,419.36546,2.67115E-18,2.22254E-15,0,0,0,0,0,11.48108,0,0,0,0.05219,0
,2011-03-05,1,0,-1.8395,61,1.04977,0,0,9.08,4.94368,0,0,0,0,0,0,0,0,0,0.73637,0.02927,0.3797,0.79162,5.75443E-24,419.33619,3.30681E-21,2.39099E-18,0,0,0,0,0,11.42913,0,0,0,0.05195,0
,2011-03-06,1,0,1.023,63.7,3.33796,0,0,7.746,4.60868,0,0,0,0,0,0,0,0,0,0.88468,0.03402,0.37967,0.79156,8.04918E-27,419.30217,4.6255E-24,2.96532E-21,0,0,0,0,0,11.37741,0,0,0,0.05172,0
,2011-03-07,1,0,-5.4775,80.05,3.42708,0,0,6.563,4.33613,0,0,0,0,0,0,0,0,0,0.44144,0.01638,0.37966,0.79153,1.25174E-29,419.28579,7.19316E-27,4.14974E-24,0,0,0,0,0,11.32593,0,0,0,0.05148,0
,2011-03-08,1,0,-1.423,71,2.08796,0,0,10.14,5.42807,0,0,0,0,0,0,0,0,0,0.7458,0.02736,0.37963,0.79147,2.1375E-32,419.25843,1.22832E-29,6.45016E-27,0,0,0,0,0,11.27468,0,0,0,0.05125,0
,2011-03-09,1,0,3.1025,52,4.41782,0,0,19.11,7.82159,0,0,0,0,0,0,0,0,0,1.48542,0.05325,0.37959,0.79137,3.96896E-35,419.20518,2.28078E-32,1.10015E-29,0,0,0,0,0,11.22367,0,0,0,0.05102,0
,2011-03-10,1,0,7.035,40.7,1.75579,0,0,18.86,7.50359,0,0,0,0,0,0,0,0,0,1.74753,0.05971,0.37953,0.79126,7.95006E-38,419.14547,4.56854E-35,2.03934E-32,0,0,0,0,0,11.17288,0,0,0,0.05079,0
,2011-03-11,1,0,8.2245,35.95,4.72917,0,0,16.49,6.83541,0,0,0,0,0,0,0,0,0,2.21974,0.07251,0.37947,0.79112,1.70658E-40,419.07296,9.80693E-38,4.0764E-35,0,0,0,0,0,11.12233,0,0,0,0.05056,0
,2011-03-12,1,0,5.5035,57.7,2.51852,0,0,15.81,7.19634,0,0,0,0,0,0,0,0,0,1.44015,0.04496,0.37943,0.79104,3.90421E-43,419.028,2.24357E-40,8.72956E-38,0,0,0,0,0,11.072,0,0,0,0.05033,0
,2011-03-13,1,2,6.5385,57,2.12963,1.25388,0.74612,16.38,7.42438,1.25388,0.74612,0,0,0,2,0,0,2,1.52465,1.45642,0.37992,0.79206,1.55437E-12,419.57158,8.93228E-10,1.00645E-8,0,0,0,0,0,11.0219,0,0,0,0.0501,0
,2011-03-14,1,0,6.5065,54.2,1.91435,0,0,14.64,6.91377,0,0,0,0,0,0,0,0,0,1.48124,0.40966,0.37955,0.79129,1.51679E-15,419.16192,8.71632E-13,5.27878E-10,0,0,0,0,0,10.97203,0,0,0,0.04987,0
,2011-03-15,1,0,7.9145,51.65,2.53356,0,0,17.81,7.88732,0,0,0,0,0,0,0,0,0,1.78554,0.11897,0.37944,0.79107,1.76213E-18,419.04295,1.01262E-15,6.10832E-13,0,0,0,0,0,10.92238,0,0,0,0.04965,0
,2011-03-16,1,0,10.1225,49.45,2.1169,0,0,11.64,6.05795,0,0,0,0,0,0,0,0,0,1.68529,0.08133,0.37937,0.79091,2.33688E-21,418.96162,1.3429E-18,7.61081E-16,0,0,0,0,0,10.87296,0,0,0,0.04942,0
,2011-03-17,1,0,10.12,50.6,5.4919,0,0,16.79,7.70394,0,0,0,0,0,0,0,0,0,2.16752,0.08965,0.37928,0.79074,3.46491E-24,418.87198,1.99113E-21,1.04888E-18,0,0,0,0,0,10.82376,0,0,0,0.0492,0
,2011-03-18,1,1,7.9025,62.7,3.45602,1,0,19.64,8.93775,1,0,0,0,0,1,0,0,0,1.73741,1.12593,0.37917,0.79051,6.39303E-12,418.74605,3.67379E-9,9.97328E-8,0,0,0,0,0,10.77478,0,0,0,0.04898,0
,2011-03-19,1,0,10.1715,47.1,1.32407,0,0,18.26,8.20251,0,0,0,0,0,0,0,0,0,1.92214,0.05604,0.37912,0.7904,5.22734E-15,418.69001,3.00391E-12,2.79018E-9,0,0,0,0,0,10.72603,0,0,0,0.04875,0
,2011-03-20,1,0,8.241,38.95,3.90046,0,0,17.66,7.88071,0,0,0,0,0,0,0,0,0,2.17789,0.06249,0.37906,0.79028,5.22652E-18,418.62752,3.00344E-15,2.41971E-12,0,0,0,0,0,10.67749,0,0,0,0.04853,0
,2011-03-21,1,0,11.372,34.6,2.74074,0,0,18.63,8.0804,0,0,0,0,0,0,0,0,0,2.44599,0.06908,0.379,0.79015,6.13274E-21,418.55844,3.52421E-18,2.48536E-15,0,0,0,0,0,10.62918,0,0,0,0.04831,0
,2011-03-22,1,0,10.389,39.45,5.40741,0,0,18.44,8.24862,0,0,0,0,0,0,0,0,0,2.56636,0.07138,0.37894,0.79002,8.22372E-24,418.48707,4.7258E-21,2.96004E-18,0,0,0,0,0,10.58108,0,0,0,0.0481,0
,2011-03-23,1,0,5.5925,40.45,2.30556,0,0,22.94,9.7848,0,0,0,0,0,0,0,0,0,1.98211,0.05439,0.37889,0.78991,1.23619E-26,418.43267,7.10381E-24,4.00529E-21,0,0,0,0,0,10.5332,0,0,0,0.04788,0
,2011-03-24,1,0,4.1185,53.7,3.52431,0,0,16.52,8.0789,0,0,0,0,0,0,0,0,0,1.53249,0.04172,0.37885,0.78984,2.05287E-29,418.39095,1.17969E-26,6.05531E-24,0,0,0,0,0,10.48554,0,0,0,0.04766,0
,2011-03-25,1,0,4.725,53.6,2.99421,0,0,15.74,7.86282,0,0,0,0,0,0,0,0,0,1.54104,0.04176,0.37881,0.78976,3.72353E-32,418.3492,2.13975E-29,1.00925E-26,0,0,0,0,0,10.4381,0,0,0,0.04745,0
,2011-03-26,1,0,5.9375,54.4,2.51505,0,0,22.43,10.22559,0,0,0,0,0,0,0,0,0,1.86569,0.05034,0.37877,0.78966,7.30999E-35,418.29886,4.20072E-32,1.83471E-29,0,0,0,0,0,10.39087,0,0,0,0.04723,0
,2011-03-27,1,0,5.0785,68.9,4.79861,0,0,17.76,8.90512,0,0,0,0,0,0,0,0,0,1.39001,0.0373,0.37873,0.78959,1.5418E-37,418.26156,8.86002E-35,3.60629E-32,0,0,0,0,0,10.34385,0,0,0,0.04702,0
,2011-03-28,1,0,6.977,55.9,2.81829,0,0,17.87,8.79413,0,0,0,0,0,0,0,0,0,1.76551,0.04723,0.37869,0.7895,3.47232E-40,418.21433,1.99539E-37,7.60972E-35,0,0,0,0,0,10.29704,0,0,0,0.0468,0
,2011-03-29,1,2,4.201,63.35,1.65625,0.30575,1.69425,22.17,10.53195,0.30575,1.69425,0,0,0,2,0,0,2,1.6702,1.58107,0.37907,0.79029,2.89045E-13,418.63326,1.66101E-10,4.25772E-9,0,0,0,0,0,10.25045,0,0,0,0.04659,0
,2011-03-30,1,0,6.1645,51.4,2.13657,0,0,11.15,6.45289,0,0,0,0,0,0,0,0,0,1.45947,0.2093,0.37888,0.7899,2.66377E-16,418.42396,1.53075E-13,1.05324E-10,0,0,0,0,0,10.20407,0,0,0,0.04638,0
,2011-03-31,1,0,11.4435,50.4,5.73264,0,0,18.73,9.18173,0,0,0,0,0,0,0,0,0,2.47201,0.16823,0.37873,0.78958,3.20478E-19,418.25574,1.84164E-16,1.0583E-13,0,0,0,0,0,10.1579,0,0,0,0.04617,0
,2011-04-01,1,0,11.394,55.2,3.23611,0,0,22.79,10.83981,0,0,0,0,0,0,0,0,0,2.42391,0.10413,0.37863,0.78938,4.51205E-22,418.15161,2.59287E-19,1.34137E-16,0,0,0,0,0,10.11193,0,0,0,0.04596,0
,2011-04-02,1,0,14.179,45.55,3.59375,0,0,20.97,9.99306,0,0,0,0,0,0,0,0,0,2.85942,0.10445,0.37854,0.78919,7.11388E-25,418.04716,4.08803E-22,1.96213E-19,0,0,0,0,0,10.06618,0,0,0,0.04576,0
,2011-04-03,1,1,8.5575,57.7,7.07755,0.72281,0.27719,9.45,5.99057,0.72281,0.27719,0,0,0,1,0,0,1,1.7291,1.08226,0.37846,0.78903,2.03887E-12,417.96489,1.17165E-9,5.73375E-8,0,0,0,0,0,10.02063,0,0,0,0.04555,0
,2011-04-04,1,0,1.424,52.8,2.21644,0,0,23.15,11.06814,0,0,0,0,0,0,0,0,0,1.61906,0.04805,0.37842,0.78894,1.44138E-15,417.91684,8.28293E-13,1.00579E-9,0,0,0,0,0,9.97529,0,0,0,0.04534,0
,2011-04-05,1,0,11.5245,43.5,2.61343,0,0,20.75,9.97852,0,0,0,0,0,0,0,0,0,2.52651,0.07373,0.37835,0.7888,1.37305E-18,417.84311,7.89029E-16,7.03813E-13,0,0,0,0,0,9.93015,0,0,0,0.04514,0
,2011-04-06,1,0,7.048,67.65,2.83796,0,0,12.32,7.22641,0,0,0,0,0,0,0,0,0,1.38846,0.03954,0.37832,0.78873,1.6193E-21,417.80357,9.30542E-19,6.619E-16,0,0,0,0,0,9.88522,0,0,0,0.04493,0
,2011-04-07,1,0,9.078,62,3.12037,0,0,21.07,10.63988,0,0,0,0,0,0,0,0,0,2.04285,0.05765,0.37826,0.78862,2.24307E-24,417.74591,1.28899E-21,7.75228E-19,0,0,0,0,0,9.84049,0,0,0,0.04473,0
,2011-04-08,1,0,13.7555,54.05,2.17014,0,0,18.03,9.42695,0,0,0,0,0,0,0,0,0,2.38669,0.06645,0.3782,0.78849,3.52591E-27,417.67946,2.02618E-24,1.0719E-21,0,0,0,0,0,9.79596,0,0,0,0.04453,0
,2011-04-09,1,0,12.3765,55.2,3.83218,0,0,20.02,10.2351,0,0,0,0,0,0,0,0,0,2.46411,0.06765,0.37814,0.78837,6.14703E-30,417.61181,3.53242E-27,1.68688E-24,0,0,0,0,0,9.75163,0,0,0,0.04433,0
,2011-04-10,1,2,7.3445,57.9,5.3206,2,0,16.47,8.87714,2,0,0,0,0,2,0,0,0,1.81465,1.72099,0.3784,0.78889,6.55343E-13,417.89082,3.76596E-10,1.56212E-8,0,0,0,0,0,9.70751,0,0,0,0.04413,0
,2011-04-11,1,0,7.7185,53.8,2.41204,0,0,25.27,12.24841,0,0,0,0,0,0,0,0,0,2.27356,0.19416,0.37822,0.78853,5.08032E-16,417.69666,2.91943E-13,3.02355E-10,0,0,0,0,0,9.66358,0,0,0,0.04393,0
,2011-04-12,1,0,8.6255,44.6,2.58449,0,0,17.08,8.97716,0,0,0,0,0,0,0,0,0,2.10432,0.09756,0.37813,0.78834,5.26862E-19,417.5991,3.02764E-16,2.35127E-13,0,0,0,0,0,9.61986,0,0,0,0.04373,0
,2011-04-13,1,0,7.4705,64.1,3.41319,0,0,11.59,7.09026,0,0,0,0,0,0,0,0,0,1.47596,0.05727,0.37808,0.78823,6.66171E-22,417.54184,3.82819E-19,2.43472E-16,0,0,0,0,0,9.57633,0,0,0,0.04353,0
,2011-04-14,1,3,6.143,66.95,6.54745,2.44837,0.55163,11.05,6.90317,2.44837,0.55163,0,0,0,3,0,0,3,1.34607,1.34156,0.37958,0.79136,9.18771E-12,419.20028,5.27977E-9,2.87483E-7,0,0,0,0,0,9.533,0,0,0,0.04333,0
,2011-04-15,1,0,7.183,44.3,6.82755,0,0,26.86,12.79057,0,0,0,0,0,0,0,0,0,2.4847,2.28328,0.37751,0.78705,6.01549E-15,416.917,3.45683E-12,4.62173E-9,0,0,0,0,0,9.48986,0,0,0,0.04314,0
,2011-04-16,1,0,8.648,49.85,2.60185,0,0,20.81,10.65895,0,0,0,0,0,0,0,0,0,2.22844,0.05278,0.37747,0.78695,5.37743E-18,416.86422,3.09017E-15,2.99183E-12,0,0,0,0,0,9.44692,0,0,0,0.04294,0
,2011-04-17,1,0,11.37,54.9,4.07176,0,0,19.05,10.13704,0,0,0,0,0,0,0,0,0,2.36971,0.0561,0.37742,0.78685,6.01499E-21,416.80812,3.45654E-18,2.63621E-15,0,0,0,0,0,9.40418,0,0,0,0.04275,0
,2011-04-18,1,3,10.652,71.05,4.55093,3,0,16.84,9.51282,3,0,0,0,0,3,0,0,0,1.81273,1.79045,0.37851,0.78913,4.15503E-22,418.01767,2.38771E-19,2.3426E-17,0,0,0,0,0,9.36162,0,0,0,0.04255,0
,2011-04-19,1,0,8.4745,56.5,3.66435,0,0,17.77,9.67855,0,0,0,0,0,0,0,0,0,1.99799,0.88308,0.37771,0.78746,7.57926E-25,417.13459,4.35546E-22,8.747E-20,0,0,0,0,0,9.31926,0,0,0,0.04236,0
